trial_id,iters,thalamus_threshold,scale_DNF,dopamine_h,dopamine_0,dopamine_d,selected_action,selected_action_0,selected_action_d,std_val,std_val_0,std_val_d,std_idx,std_idx_0,std_idx_d,wt,wp,wt_d,wp_d
445,25,0.4,0.9,1.2,0.1,0.1,"[[112, 1.9950452806978354], [118, 0.6343810693330741], [112, 1.0866153081866416], [118, 0.9165311070569505], [113, 0.9259361607666396], [114, 1.5935525969480142], [113, 1.515704279665188], [116, 2.024206662376642], [114, 1.5487779472095204], [110, 0.8657083301000026], [115, 2.6463721384477736], [113, 1.2442344623097399], [112, 0.6634622939150374], [120, 0.4024994680306684], [119, 1.0289887149205152], [111, 1.324245932896011], [118, 0.5638825547117581], [110, 0.15768595763340248], [124, 1.730076829734352], [113, 1.42238625023507], [110, 1.1887973954965372], [118, 0.8490309124397613], [113, 1.0736881122561983], [113, 2.529507030733375], [0, 0.0]]","[[118, 1.528748071494763], [112, 0.30821696550749855], [117, 0.450054074314136], [122, 0.24827392505809015], [120, 0.5236335538195097], [113, 1.3688615108299569], [107, 1.874439335034225], [117, 1.5155177751474416], [121, 0.7940435978059115], [123, 0.4478882305288626], [121, 0.7191080863313636], [121, 0.8864082654949191], [117, 0.7480477185899356], [114, 1.4468033558714162], [110, 1.2250535323343466], [116, 1.4765901639612349], [0, 0.0], [0, 0.0], [117, 1.4193403114966203], [118, 0.45651508638932703], [116, 2.2684694979522124], [122, 1.7449550819468214], [113, 1.2705294064345976], [111, 0.5066932607367716], [114, 0.2233612676160197]]","[[113, 1.624452848376885], [115, 0.691595367755309], [116, 0.12421770254755027], [125, 0.6521832210710107], [122, 0.5982213500600125], [112, 0.4819910737056], [125, 0.6537680740649747], [114, 1.812399870919071], [114, 0.815139946240708], [120, 1.8054434169062972], [121, 0.7922894963884825], [113, 1.1615735360052701], [112, 1.8557136674757284], [118, 1.4487117026392533], [119, 0.1160898200924768], [119, 1.3421119546783558], [120, 0.884743807881196], [117, 0.9830687809745968], [111, 0.700455343334397], [115, 0.26129812747993697], [120, 2.605286025670609], [111, 1.224907495780228], [117, 0.3284278521950043], [120, 0.5304142230060769], [121, 2.2225470728976626]]",0.6486380028755174,0.615077216865001,0.6508094253361486,22.709434162920044,31.864714026647096,4.049691346263318,1.0,0.9,0.7,0.5
446,25,0.4,0.9,1.2,0.1,0.1,"[[120, 0.8287774206290989], [0, 0.0], [117, 2.1762748136406236], [112, 1.609866258895121], [119, 0.9089654287566636], [112, 1.0159399500634212], [119, 1.0602873697570072], [115, 1.6883238943399967], [116, 1.8276761979023233], [118, 1.2947006250673345], [116, 1.7408315761869348], [116, 2.196071502661686], [122, 0.9603565030078111], [120, 2.0474475773207104], [116, 0.7745956005845958], [115, 1.0481676555783306], [119, 0.9523661739361589], [116, 2.1441751685337485], [112, 1.7973289853990884], [113, 1.3244195161389494], [117, 2.259036495539159], [113, 2.5179537320173364], [117, 1.7704316434341312], [116, 1.7138258072018444], [110, 1.5733873384298733]]","[[115, 1.5716022562052958], [123, 0.338704616015744], [113, 1.128188265843495], [120, 1.9800743694232499], [112, 1.683555263189411], [119, 0.8254389593528799], [116, 2.2192523543704836], [116, 1.3083115909521], [119, 1.3081092258550924], [118, 1.335385210372544], [114, 1.3731127683928623], [117, 1.5952491478541024], [115, 0.8346786754207748], [119, 1.0689059906559992], [115, 0.6202256188305698], [112, 1.5215395137966814], [112, 1.2423698870855733], [115, 1.2070907744338226], [123, 1.6156272269176921], [113, 1.3674008829175661], [118, 0.8270886826366576], [118, 0.990860318067519], [117, 0.7886181689908621], [111, 2.110301054588267], [112, 1.3691832543650804]]","[[114, 1.1463227022973181], [124, 0.3370388735492661], [105, 0.6254275579456636], [119, 1.1335839362093316], [120, 0.4479816090344293], [113, 0.5713068213474782], [116, 1.1306188529138157], [118, 0.911323071336549], [113, 1.9006943293939524], [0, 0.0], [112, 1.290911163907081], [111, 1.3092901224622984], [117, 0.19903831867252036], [114, 2.2531059538304725], [127, 0.7979336925148071], [117, 0.8779141736205557], [121, 2.023018861509413], [114, 0.7952539424311114], [125, 1.8038334782887187], [117, 2.224675690403246], [119, 0.6564779174974172], [115, 1.4156434019571968], [114, 1.228059724865258], [0, 0.0], [121, 1.8487154686449223]]",0.5852703335456081,0.44441188782612845,0.6493209901652724,22.927852058140992,3.285361471740971,32.02134288252134,1.0,0.9,0.7,0.6
447,25,0.4,0.9,1.2,0.1,0.1,"[[117, 1.6264621768608898], [116, 1.6302155365739233], [120, 1.1002725065351986], [117, 0.7128603177066107], [115, 1.0907104778130237], [117, 1.4993918557913315], [117, 1.1891124490084846], [118, 1.7798692625847672], [116, 2.218269842600238], [0, 0.0], [118, 1.4548319289023726], [115, 0.919758038479066], [120, 2.215437643690913], [110, 1.6593691594128683], [112, 0.9825152063850083], [119, 1.7183281987278962], [112, 1.054283436064463], [114, 0.8943180461843854], [0, 0.0], [119, 1.0902313062510036], [119, 1.4587885243052494], [113, 2.111945051127087], [113, 0.4935569505716516], [114, 1.6159782629203725], [117, 1.4661648480617135]]","[[122, 1.6160228229925029], [124, 1.790473829153557], [118, 0.2601933657870711], [122, 1.946059521438627], [117, 0.4641458470621152], [122, 0.11356129281675685], [123, 0.5289488668167563], [114, 0.3875733080114117], [114, 0.8612719235015636], [121, 1.7288724010802232], [117, 1.2044939650340016], [121, 1.1886304241270491], [117, 1.9488358954676808], [112, 1.4487208921350665], [114, 1.5774018181267395], [114, 1.9400236040983383], [0, 0.0], [115, 1.0155697743569054], [0, 0.0], [113, 1.4148191445823342], [120, 0.4094651480412661], [117, 0.03494618018414022], [116, 1.7307445813787947], [116, 1.7269925760859388], [119, 0.8635269111565808]]","[[117, 0.0364263058220586], [109, 0.4184290571874227], [113, 1.6707083843202932], [120, 0.2099747810092714], [113, 0.3805345913758335], [116, 1.5629412284185515], [119, 1.0048034283812146], [114, 2.255768961916688], [115, 0.8798227956102308], [109, 1.2115146848669907], [111, 0.030380225493077426], [113, 2.001015111241957], [0, 0.0], [116, 0.7666926068404429], [118, 2.2401706375122523], [120, 1.1745873929485415], [117, 1.3465542971528388], [118, 0.05268559165753882], [115, 1.0400779247954794], [114, 0.99596122847377], [115, 0.15013020258693907], [117, 1.0551592177535414], [113, 2.042615977176209], [113, 1.24490497194079], [117, 0.5778640183881554]]",0.5755568301447909,0.6793792852725974,0.7012953113506679,31.576598930220463,32.114445347849305,22.738724678398302,1.0,0.9,0.8,0.9
448,25,0.4,0.9,1.2,0.1,0.1,"[[116, 2.417827571859994], [118, 1.502926285422048], [117, 1.5632142291245557], [117, 1.8313191362458952], [113, 0.8448598463983604], [116, 1.6915348179378036], [114, 1.2780777255470013], [114, 1.7961602872360256], [115, 1.384722552514067], [112, 2.169895030125078], [115, 1.3969271904911593], [118, 2.02030564713506], [117, 1.6637037960425662], [118, 0.9043690039127853], [116, 1.1821068785941045], [114, 1.8150541491456698], [119, 0.6256447081172981], [116, 2.1505306410867653], [112, 0.8178338578259096], [114, 1.043367238277433], [116, 2.0131639847083362], [115, 1.4604824974689954], [119, 1.2733442158018775], [119, 0.5887868629128483], [119, 1.4524120243673442]]","[[112, 1.3538316778029704], [126, 1.275444898563037], [116, 0.41443744509500785], [0, 0.0], [107, 0.6166853798390528], [111, 0.5454086206761737], [117, 0.5135053670411044], [114, 0.7691274118662874], [116, 2.322967711204585], [121, 0.4744671174117349], [109, 1.7488655139367273], [117, 0.5868387234629036], [117, 0.081653761561567], [121, 1.0051416387117391], [126, 1.1250842341697127], [0, 0.0], [119, 3.070192393438694], [121, 1.7388255928170717], [120, 0.024230040335055835], [114, 2.01136579569134], [111, 1.211299113279685], [122, 2.32035012850621], [112, 0.4345674178673768], [114, 1.0929471059443134], [120, 2.0189552200700502]]","[[116, 1.1070855511073112], [116, 0.46966102852459785], [116, 1.010590364795757], [121, 1.3177519341564061], [113, 1.4152733660153891], [109, 1.433082395059264], [116, 1.6950694186068676], [121, 1.6027352251506584], [122, 1.3942486330048787], [117, 0.7694268594130902], [115, 0.01239106561626237], [118, 0.5428936905813817], [109, 0.9704101542590565], [117, 1.6468735711230127], [122, 0.9531289160326413], [0, 0.0], [109, 1.118668493723503], [117, 2.045481880011515], [120, 1.2854496882169626], [112, 0.28104313318626944], [112, 0.810246537856735], [114, 1.359873643859583], [0, 0.0], [122, 0.2287114288654757], [123, 0.4224492760513999]]",0.4849644495244821,0.815898257459064,0.5714915019235882,2.1067510531621907,32.00464966219752,31.840753759922205,1.0,0.9,0.9,0.8
449,25,0.4,0.9,1.2,0.1,0.1,"[[119, 0.7716668395429708], [120, 1.0041003257852037], [118, 2.0822962846105777], [117, 0.5307659294859454], [119, 2.050315434889273], [109, 2.3438600110043577], [116, 1.2881139333000202], [112, 0.7985414962297582], [119, 0.7726690621868009], [118, 0.12149801192079686], [121, 1.0705237682174564], [117, 1.9631911994249127], [112, 1.8927236989164515], [116, 1.5276273833393161], [115, 0.936061265618695], [118, 1.9195802272399842], [119, 1.6165719109777992], [114, 1.8684939153872033], [123, 2.4663842217982643], [115, 1.2834064440647224], [115, 2.7659237283848594], [120, 1.8384548045371225], [114, 1.7539576654220899], [114, 1.2499734149534196], [116, 1.6082923408558452]]","[[0, 0.0], [118, 0.309970304173183], [115, 0.006383073510355423], [117, 1.7388304129999987], [115, 1.2984211960284726], [111, 2.3462293675340846], [125, 0.8247816640058009], [111, 1.8574335726370181], [113, 0.8367881510842262], [113, 1.006964824497659], [0, 0.0], [111, 0.931164773480781], [123, 1.848720060401022], [112, 1.0690622255222673], [113, 1.2349936625209457], [113, 0.8442793503907007], [112, 0.8326943961347911], [115, 2.3580547061466146], [111, 1.9908145729288798], [118, 0.9695543137025269], [124, 1.6584953922302939], [117, 2.330327391990945], [116, 1.4973762090404075], [118, 0.35846413666809723], [0, 0.0]]","[[112, 0.11654797614048942], [117, 0.8983236400043556], [117, 1.200891143603086], [121, 0.19591439683409323], [117, 0.20878209747105111], [115, 0.014875478159108158], [121, 0.7555328535285292], [115, 1.8994182267810351], [116, 1.01923688452465], [120, 1.7542044965882964], [122, 0.31937497485434274], [124, 2.2488664856523646], [113, 0.7288942203664736], [114, 2.7918137542002444], [121, 1.5921411546946422], [0, 0.0], [116, 0.5594204402974261], [122, 0.6549849536072165], [115, 1.306416628773442], [117, 0.7531942817917077], [112, 0.017873283536915734], [118, 0.5905441499989335], [112, 1.6258347323919282], [114, 1.0035876827188295], [113, 0.8832517251738375]]",0.6346687963727883,0.7438546046309428,0.7221324622248796,3.1097266760922895,37.731557084223276,23.151120923186422,1.0,0.9,0.9,0.6
450,25,0.4,0.9,1.2,0.1,0.1,"[[0, 0.0], [116, 2.331193725799016], [120, 1.9666503576359826], [111, 1.3824919857392572], [110, 2.0839813333280457], [111, 2.1733366410019435], [117, 1.214147628835929], [117, 1.5066209638638197], [114, 1.6541913528241459], [118, 0.16927956364040642], [112, 1.380593032047607], [117, 0.8307383372532556], [117, 0.9820450302912475], [113, 1.7933422926424398], [118, 0.8751399346066266], [116, 0.6942587249740174], [117, 0.5539730452049165], [118, 0.20477407200157058], [121, 1.0232797511703176], [115, 1.010690636720508], [117, 2.538207205459541], [122, 0.7313237414617447], [112, 1.5855595516427703], [123, 1.4679819821332047], [117, 1.098695785908404]]","[[0, 0.0], [121, 0.870039178054064], [0, 0.0], [120, 2.1238182029979487], [113, 1.6151843588089008], [114, 1.7669629774988918], [111, 0.15300805558740943], [118, 0.5341789420520777], [117, 0.7806846192205622], [120, 1.5150241066411534], [117, 1.8311458798566027], [112, 1.561780127905256], [117, 0.389329792018037], [119, 0.8431759541339117], [0, 0.0], [110, 1.3910106302512784], [119, 1.3766482876350465], [113, 1.7239799235359328], [120, 0.7086109956518631], [110, 2.453329855402637], [116, 1.4444293284847145], [114, 1.6918063928753562], [116, 0.6769500046376249], [116, 0.9607280728818862], [119, 1.3331014690881025]]","[[115, 1.6199854759559222], [112, 0.4328021267753105], [121, 0.803730836024944], [115, 1.38584097543461], [122, 0.6262585567656636], [115, 2.3784720882969492], [121, 2.048056002316235], [118, 2.4922916936971267], [120, 1.0458602252553952], [117, 2.510147723600653], [117, 0.7887444589157381], [111, 0.6086440152957804], [106, 0.7821487866239677], [121, 2.279744280878141], [121, 0.9464854555365342], [117, 1.7850653017433806], [114, 1.9694558494711603], [113, 1.3344363035923645], [114, 0.21820155121066934], [116, 0.8658811115081952], [121, 1.3593472311253312], [118, 2.2217765533300766], [119, 1.1883792228220993], [117, 1.822561243225133], [115, 0.7497556896158114]]",0.6637927973506557,0.6784025707291523,0.6837572456099401,23.013178833007842,37.82583244292186,3.740374312819507,1.0,0.9,0.7,0.5
451,25,0.4,0.9,1.2,0.1,0.1,"[[121, 1.044116202398094], [119, 1.770221298699041], [115, 1.171394254741241], [118, 1.991556354855386], [119, 2.3393218614589943], [119, 0.3981766063582385], [0, 0.0], [114, 0.8426883312770185], [111, 1.3764067870821488], [120, 0.5494519792700336], [111, 1.2778338954726904], [117, 1.664536396562382], [115, 1.8508101357078328], [114, 2.014563162850696], [116, 2.040433524388265], [112, 2.8972960337063154], [120, 2.1307391328063923], [114, 0.36620329617621084], [112, 0.16501728545003697], [121, 1.3600701204319685], [116, 0.9221876250374205], [114, 2.2193277627200483], [117, 0.9678511688272543], [118, 1.3920166362578512], [113, 1.9986468485330173]]","[[112, 0.02422140831988274], [113, 0.7345460151775148], [121, 1.226126267703655], [112, 1.4927686572079728], [110, 1.6062102340829958], [119, 0.7264725076411613], [112, 1.72564772524602], [119, 0.713011379945592], [123, 1.2318225178699045], [120, 0.5993531840238622], [119, 0.7104831898039299], [110, 0.6308406554211047], [104, 0.3989260502496867], [116, 1.1548525575570268], [114, 2.015809729078277], [115, 0.4214372038444447], [116, 0.9453137704095557], [122, 1.711542826624146], [116, 1.161227882338128], [119, 2.2213717880197787], [115, 0.8586181266822539], [123, 0.6419349610148031], [117, 0.29019160810723155], [123, 0.6086395794282221], [119, 1.2477644873867908]]","[[114, 1.5129211423384579], [118, 1.05145747389554], [114, 0.5737333155664801], [117, 1.1331728492565352], [120, 0.7838906935081568], [116, 0.02440680616417774], [112, 1.9057169997996308], [113, 1.0836901514557225], [114, 0.30378338900296364], [120, 1.668259112627328], [118, 0.8186395334781696], [116, 1.7596378107945816], [115, 1.7233870513454854], [125, 1.8885490098822055], [117, 2.32839817827224], [119, 1.8590247412371719], [115, 1.119146521700941], [109, 0.7071404881153391], [115, 1.0905281627502807], [119, 1.5688266023467097], [115, 2.028427690118716], [117, 0.6796686703431146], [113, 0.6799707621158385], [0, 0.0], [114, 0.6567574447885434]]",0.7331072424981914,0.545792720675241,0.6272477738345363,22.947034666814798,4.672301360143629,22.953866776645715,1.0,0.9,0.7,0.6
452,25,0.4,0.9,1.2,0.1,0.1,"[[116, 0.8527932694745145], [110, 2.160926545546846], [114, 1.6305204985972157], [113, 0.6767171221712595], [118, 1.0921239436083805], [118, 1.971969229485934], [116, 1.9973443091352623], [111, 1.8891836066957666], [119, 1.5737400447519767], [112, 1.5165733039132727], [117, 1.3202144898819461], [0, 0.0], [113, 1.2631416194735408], [115, 1.3964618404031874], [113, 1.6508597271888863], [116, 1.1392188853629828], [114, 0.18908206408410044], [116, 1.758145743455979], [115, 1.3420449520288156], [114, 0.7691750987309147], [123, 1.349220897594528], [109, 1.1758934617759846], [113, 1.6165833390451745], [120, 1.1918786349984887], [120, 1.6170227892962785]]","[[117, 0.4613936959441431], [122, 0.25087643232192053], [112, 0.525660027473567], [112, 1.017792748321874], [110, 0.7888158779615888], [0, 0.0], [117, 1.7977284832960265], [118, 1.377738545814525], [0, 0.0], [113, 1.8054726131835606], [105, 0.9970903641859786], [113, 1.4200667314135924], [111, 0.5409910681859965], [0, 0.0], [125, 0.7092478247206231], [110, 2.0931180668022766], [117, 2.3643531831117794], [120, 1.7049703838757564], [122, 0.4243270365563321], [122, 0.3341980173811055], [115, 0.4313352232441598], [111, 1.1753502533791997], [118, 0.1110640857044871], [118, 2.002710284560372], [113, 1.0421817627033692]]","[[116, 0.33000412615900315], [109, 1.3290760366182168], [110, 2.5559556798504106], [122, 2.3019186146644426], [111, 0.7400169795811296], [117, 1.8546383638992319], [115, 0.9356758836956363], [123, 0.7301022876741272], [126, 0.7952470364043269], [113, 1.2708012840004181], [113, 1.6551962162356644], [111, 0.38409325645788156], [118, 1.4440814415399497], [108, 1.5007412316568252], [122, 0.020181511319026197], [118, 0.2294658510038759], [119, 2.497675771406279], [110, 1.0938611228697], [116, 0.5986199924074825], [118, 0.8122553760414978], [111, 1.0418529947062105], [109, 0.866321804058495], [128, 0.9577779595723441], [123, 1.1081464775641954], [120, 0.5583657179645681]]",0.5169276181375481,0.704127298109219,0.6596112126620429,22.805262550560563,37.807808717247816,5.580537608510491,1.0,0.9,0.8,0.9
453,25,0.4,0.9,1.2,0.1,0.1,"[[120, 0.5107194947974387], [114, 0.8299765033184657], [113, 1.2006196067822152], [112, 1.68311267650002], [113, 0.8076261245461352], [112, 1.313922569818862], [116, 1.0939733783186942], [113, 2.8792609813928745], [115, 0.5062060619466895], [114, 2.441891986174836], [112, 1.0255892056820142], [113, 0.5363233146050121], [117, 1.9219311989653511], [124, 2.254983028531365], [116, 0.763266280009009], [120, 1.6427538895156475], [117, 1.9996691415487335], [117, 1.6673641974816107], [121, 1.884591275578131], [123, 1.662537618675186], [116, 2.028964842184643], [0, 0.0], [119, 2.026535787354507], [113, 1.180501264265611], [124, 1.7709331593388076]]","[[112, 0.4903213608826658], [113, 1.7804427474263265], [123, 0.4677398510922], [125, 1.1985148857803578], [120, 1.765182416273039], [112, 0.7355990905613417], [111, 1.3669825845168198], [118, 0.39545968523760194], [120, 1.8797228489817994], [112, 0.7168757550840624], [112, 1.5522901746364162], [119, 1.3603343001077788], [118, 1.058716918087024], [114, 1.6914875076806186], [111, 0.2910589838697687], [113, 0.379135124842399], [122, 1.0908178772296893], [119, 0.3058737000127671], [116, 1.6221991563733638], [121, 1.1172917235913198], [118, 2.163564416599675], [120, 0.9477788865210112], [118, 1.3049833292260626], [114, 0.0755895560282139], [118, 1.4373299360304133]]","[[121, 1.8020305912422516], [115, 1.722837425940879], [113, 1.373419100199818], [120, 1.2674626087257552], [0, 0.0], [111, 1.0784027314803093], [108, 2.302099795100847], [109, 1.348780786828175], [116, 2.0264223408002544], [121, 2.5297241257356395], [123, 1.7840749005067333], [116, 1.6665219282841872], [114, 0.38925490254611794], [119, 0.1702411463176586], [116, 1.1153983754771997], [126, 1.3568647398750724], [115, 0.9351260306523169], [114, 0.26473940405131796], [116, 0.47156835310678447], [123, 1.5614672512329764], [117, 0.8083169363089423], [119, 2.4647339817645104], [117, 1.3581496034465255], [0, 0.0], [111, 1.339734196842142]]",0.6860566794072605,0.5726894997456795,0.7187008810947154,23.112386289606707,4.012779585275025,31.901097159815677,1.0,0.9,0.9,0.8
454,25,0.4,0.9,1.2,0.1,0.1,"[[113, 1.7289117459268806], [113, 1.755435257315534], [112, 1.8171162059942554], [116, 1.3700825263946221], [123, 1.0814920378450268], [0, 0.0], [120, 2.519298127777885], [116, 1.3353286885338982], [112, 1.5735394999231211], [112, 1.076010631432225], [119, 1.2806984120515807], [119, 1.858126475903962], [117, 1.4349731648893036], [116, 1.5775611120526198], [113, 1.830245243800723], [114, 2.2067745485682027], [121, 1.9349524409394927], [117, 1.9574379860644444], [120, 1.6597622126290172], [114, 1.91714903506438], [115, 1.4231993755574552], [111, 1.7704942105441626], [113, 0.9967001193750069], [113, 1.7475806668776845], [114, 1.844904183800051]]","[[117, 0.41051440220839364], [120, 0.2604068609284497], [114, 1.0768306704144337], [118, 0.19931335264913225], [0, 0.0], [116, 1.8948881275498342], [116, 2.095625554138604], [116, 0.9318458696250528], [114, 0.7831004766467303], [114, 0.7867580613955495], [119, 2.0949648669765533], [115, 1.8218183999036137], [114, 0.2633454674525798], [118, 0.4997255693227025], [117, 0.4153420151145326], [119, 0.41526579623631926], [118, 1.0286902660975534], [109, 1.1898384527620125], [116, 1.262879088125844], [114, 1.699002985010039], [116, 2.629804893101737], [125, 1.4322289527675471], [122, 0.6825179373197654], [108, 2.068335818233401], [0, 0.0]]","[[120, 1.0998290023298238], [0, 0.0], [115, 0.8345546792390381], [119, 1.694714051757905], [117, 1.5913545771896773], [117, 0.4939206047324184], [115, 1.3379855486305883], [108, 1.02046364902539], [116, 1.196488545980961], [119, 1.1970705079670876], [113, 1.1488053040829478], [116, 1.9284891888165832], [114, 2.154964162401255], [122, 0.8501055586864923], [117, 1.4748313790441603], [126, 1.1151157243831384], [116, 1.682245485897297], [117, 1.8358494912122927], [120, 2.073980700825169], [116, 1.5229267487094467], [114, 1.7619833456463025], [120, 0.2878060952337941], [119, 1.3764768939386243], [120, 2.0330231845600615], [119, 0.8198553738286921]]",0.47430267739466636,0.7385148391471803,0.5458075753959368,22.862930695779138,31.740195336512976,23.22929185317538,1.0,0.9,0.9,0.6
455,25,0.4,0.9,1.2,0.1,0.1,"[[119, 1.8981032441371128], [117, 1.7435854077993171], [111, 2.13841781370797], [114, 1.6636106002915323], [112, 2.4477298840232216], [120, 0.895433705878404], [116, 1.492119736950391], [117, 0.8475363382570067], [120, 1.2081151265412997], [118, 1.5632501932933784], [118, 1.702762221603318], [118, 0.23310735711485234], [116, 1.8868862293122963], [114, 0.7062840215982104], [117, 2.4366520169630728], [119, 0.9432582531873712], [121, 1.328146479206102], [115, 2.7473908770260156], [119, 1.5397235707589363], [111, 1.2125107053519386], [113, 1.4510671099224803], [120, 0.6836764554625551], [0, 0.0], [116, 1.4188396394270975], [116, 1.0472578698643322]]","[[112, 1.8480374599645446], [112, 1.40087997676522], [112, 1.0710364245275075], [113, 1.5159120434116995], [120, 1.9479146923746513], [110, 0.4251433116895384], [119, 1.1968435453039814], [117, 1.4206985595883623], [116, 1.7781056966701718], [0, 0.0], [120, 1.246368895005227], [118, 0.7062086836603926], [116, 1.7369114892211504], [118, 0.3301618519127367], [120, 2.0902788606921985], [123, 0.11511348016989174], [110, 0.9097212822050263], [115, 0.05354590664622566], [119, 1.6860752331092033], [123, 0.6346533418421169], [122, 1.1640989785861924], [113, 0.7419268466725576], [120, 0.9296549395379257], [110, 0.48664110594031873], [120, 1.2603305988466416]]","[[0, 0.0], [121, 2.304526395348612], [117, 1.1222749492105784], [113, 1.2152378800025312], [113, 1.9295712791795792], [119, 1.919273050734354], [122, 0.17121026793871952], [112, 1.1080732850233053], [118, 1.8715096158290638], [117, 1.6737468619507787], [119, 0.564572560016687], [112, 1.5445879523899695], [120, 1.503264750586417], [110, 0.8745844463640529], [122, 1.695278586225037], [110, 1.3763534360955014], [119, 2.610550788955096], [114, 1.5111763004398884], [116, 1.1705314030371061], [110, 1.4366378218514364], [115, 1.6811130258280291], [113, 1.9585713427269358], [120, 1.6570621860950943], [115, 1.344691190814312], [112, 1.3232971780846017]]",0.6523453744455247,0.6044677921535198,0.580006867798531,23.004903825054345,23.199862068555493,22.99683456478304,1.0,0.9,0.7,0.5
456,25,0.4,0.9,1.2,0.1,0.1,"[[124, 1.3665932573753377], [116, 1.2785028092282895], [113, 1.6623435834255798], [123, 1.400875507280999], [121, 2.159027409984787], [112, 1.532954540056634], [116, 1.3596711226026459], [117, 1.9916507242724475], [117, 1.3874074693091798], [120, 1.3821049705133093], [0, 0.0], [118, 0.8953685277567835], [119, 0.8695185523919889], [0, 0.0], [116, 2.379041528566518], [112, 1.487517359459069], [112, 0.6975531042510803], [115, 1.866510354100951], [115, 1.513555335559964], [116, 1.2412436911042315], [118, 1.7662868592276835], [114, 0.8719024419353121], [114, 1.7832597738760259], [121, 0.285138824243335], [117, 1.7146990028622409]]","[[121, 0.13843825487935543], [114, 1.9089303593694962], [114, 0.34405253979878203], [117, 0.12382068826732093], [112, 0.9120105062237948], [116, 2.2037492558981153], [116, 0.7192197441977697], [0, 0.0], [119, 1.430800184288382], [117, 1.0437436003147598], [120, 0.5182402994393439], [114, 0.8642788744891401], [124, 1.100740323821543], [119, 1.2091329009759255], [128, 0.4581182618071406], [118, 1.5530920053488761], [116, 0.5150750158225039], [118, 0.5702530201973096], [109, 0.7987627876232797], [114, 1.3259899784689644], [117, 1.5974856754385214], [114, 2.442583341232167], [115, 0.8141517956947829], [120, 0.8782099249415907], [117, 1.6833313762371416]]","[[112, 0.2885170593625265], [109, 0.2863525843119769], [110, 0.051197897584496145], [111, 2.186527744684082], [117, 2.1975569431360698], [126, 1.1169427982656193], [122, 0.5101732691482225], [108, 1.0974025570083648], [112, 2.1788782939824363], [111, 1.7793815950123946], [119, 1.657275732540647], [116, 0.11187711871845933], [119, 0.7285281921291122], [0, 0.0], [115, 0.6097534290005241], [111, 1.1675854373135854], [113, 0.7146360787165403], [115, 2.031693795003278], [116, 2.222375505586405], [127, 1.3130365964505415], [112, 1.1922608937109382], [113, 1.3368854255026714], [115, 1.288595757429412], [121, 1.4804974556058967], [117, 1.5085306900907585]]",0.5975393836107393,0.6297122612318569,0.7013100609566076,31.840954759554556,23.2428569672491,23.102761739670868,1.0,0.9,0.7,0.6
457,25,0.4,0.9,1.2,0.1,0.1,"[[116, 1.981794550714232], [119, 1.740050905788616], [111, 1.652214463500458], [112, 0.6743182007036242], [116, 0.8437777409252745], [114, 1.8995838719111886], [112, 2.069037527001121], [119, 2.288629041951173], [117, 1.6016331275099185], [110, 2.1178832768761677], [118, 1.1090494954037473], [118, 2.0144992589056123], [111, 0.8996807809372099], [115, 1.5390583103129276], [116, 2.175700754093387], [119, 0.43039165888699793], [113, 1.4315600563163817], [114, 1.1975070790496218], [112, 0.8553720264178567], [118, 1.6015931766903304], [117, 0.5082751060134644], [118, 0.725758327087011], [117, 0.8852472658506131], [115, 2.235662857055582], [117, 2.3911914071193934]]","[[118, 1.157854469483805], [116, 1.7189277864048607], [107, 1.9816353952447878], [112, 1.531761958285858], [114, 1.4124285125117442], [118, 0.9381909984722331], [122, 0.8473604596919202], [116, 0.3306561182297627], [118, 0.18815650666804218], [112, 0.4734436435960126], [0, 0.0], [124, 0.10930717137064569], [115, 1.4803621495588026], [118, 1.62959197744659], [113, 1.9454317000491144], [114, 2.095938836695133], [115, 0.059660360719906165], [118, 0.12065751591846052], [116, 0.5106274376529195], [120, 1.4107688202376467], [120, 0.8941701234555235], [115, 1.1135591454818796], [122, 0.8786326440764878], [123, 1.205328281001814], [115, 0.41157161216661464]]","[[112, 1.8743820101271367], [119, 0.709611844265732], [112, 1.5937563903520036], [116, 1.0030215667659386], [117, 0.2302046888843829], [121, 0.3715355953292907], [116, 0.9606778832764421], [114, 2.0871052434193005], [110, 1.0915519753655043], [116, 2.0424785112853243], [119, 2.3880870347282355], [119, 1.9426702046084603], [125, 0.7063597375863183], [113, 0.146690000257168], [118, 2.078048646774044], [113, 0.4952490585524169], [123, 0.8158865223084703], [116, 1.6722996169686009], [119, 0.6408882459050848], [116, 2.6972370991287713], [117, 0.6628663633818749], [119, 1.2955442216936528], [120, 0.6921189895041551], [114, 0.39876558944224133], [116, 1.676562173693787]]",0.6035020646830803,0.6439189358013775,0.7214497414377031,2.7550680572356105,23.181854973232834,3.4641016151377544,1.0,0.9,0.8,0.9
